timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,-1.28,4.38,-1.14,-0.05,0.08,-1.08
9,-1.03,3.88,-1.81,-0.09,0.03,-1.10
18,0.38,3.73,-2.21,-0.09,0.00,-1.09
27,-1.71,4.65,0.27,-0.07,0.04,-1.11
36,-1.36,4.51,-0.57,-0.07,0.09,-1.11
45,0.37,3.83,-3.05,-0.07,0.05,-1.09
54,-1.25,4.21,-1.37,-0.08,0.00,-1.11
63,-1.53,4.47,-0.13,-0.10,0.02,-1.10
72,-0.03,3.87,-1.24,-0.07,0.06,-1.09
81,-1.11,4.47,-1.18,-0.06,0.07,-1.09
90,-0.67,3.83,-1.85,-0.09,0.03,-1.11
99,-0.12,3.68,-1.66,-0.08,0.00,-1.09
108,-1.28,4.23,0.05,-0.07,0.05,-1.10
117,-0.84,4.03,-0.88,-0.07,0.08,-1.11
126,-0.06,4.00,-2.55,-0.07,0.04,-1.09
135,-1.03,4.76,-1.56,-0.09,0.01,-1.10
144,-1.22,4.35,-0.79,-0.09,0.03,-1.11
153,-0.71,4.15,-0.91,-0.07,0.07,-1.08
162,-0.61,3.97,-1.83,-0.07,0.06,-1.10
171,-0.79,3.70,-1.97,-0.08,0.02,-1.11
180,-0.83,3.68,-1.10,-0.09,0.02,-1.10
189,-0.58,3.29,-0.84,-0.07,0.04,-1.09
198,-1.05,4.45,-1.19,-0.06,0.08,-1.10
207,-0.81,4.73,-2.04,-0.08,0.03,-1.10
216,-0.64,4.90,-1.81,-0.09,0.01,-1.11
225,-1.23,4.19,-0.28,-0.08,0.02,-1.09
234,-1.26,4.70,-0.61,-0.07,0.08,-1.11
243,0.01,3.50,-2.53,-0.06,0.05,-1.09
252,-1.30,3.58,-1.15,-0.09,0.02,-1.11
261,-0.60,3.52,-0.67,-0.09,0.01,-1.11
270,-0.11,3.40,-1.20,-0.06,0.06,-1.09
279,-1.90,4.94,-0.72,-0.07,0.08,-1.08
288,-0.56,4.74,-2.58,-0.09,0.04,-1.09
297,0.13,4.30,-2.25,-0.08,-0.01,-1.09
306,-1.84,4.34,0.26,-0.08,0.04,-1.09
315,-1.30,4.86,-1.12,-0.07,0.09,-1.10
324,0.22,3.36,-2.66,-0.06,0.05,-1.09
333,-1.68,3.46,-0.95,-0.10,0.01,-1.10
342,-0.56,3.74,-0.99,-0.10,0.02,-1.10
351,-0.32,4.00,-1.28,-0.06,0.06,-1.09
360,-1.84,4.92,-0.40,-0.07,0.08,-1.11
369,-0.16,4.23,-2.69,-0.08,0.03,-1.10
378,-0.05,4.14,-2.04,-0.08,-0.01,-1.10
387,-2.35,4.75,0.72,-0.08,0.04,-1.11
396,-0.45,4.20,-1.59,-0.07,0.09,-1.10
405,0.72,3.16,-2.62,-0.06,0.03,-1.08
414,-1.92,4.05,-0.48,-0.10,0.01,-1.12
423,-0.18,3.93,-1.45,-0.09,0.02,-1.10
432,-0.47,3.96,-1.30,-0.05,0.07,-1.09
441,-1.76,4.51,-0.18,-0.08,0.07,-1.10
450,0.42,4.02,-3.17,-0.08,0.03,-1.09
459,-0.23,4.04,-1.91,-0.08,-0.00,-1.07
468,-2.62,4.64,0.81,-0.09,0.05,-1.10
477,0.08,3.66,-2.09,-0.06,0.08,-1.08
486,0.07,3.75,-2.53,-0.06,0.04,-1.10
495,-2.09,4.60,-0.65,-0.10,0.02,-1.11
504,-0.10,3.97,-1.53,-0.08,0.02,-1.11
513,-0.62,4.01,-0.98,-0.05,0.07,-1.09
522,-1.53,4.26,-0.55,-0.08,0.06,-1.11
531,0.43,3.92,-3.08,-0.08,0.02,-1.09
540,-0.53,3.80,-1.42,-0.08,0.00,-1.10
549,-2.37,4.73,0.84,-0.09,0.06,-1.11
558,0.59,3.35,-1.97,-0.06,0.06,-1.08
