timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,-9.42,-0.36,-0.62,1.77,-0.31,0.85
10,-9.69,-0.77,1.68,3.36,0.43,0.85
20,-10.07,-0.07,0.97,-0.37,-0.55,0.85
30,-9.79,-0.11,-1.38,-3.17,-1.83,0.98
40,-9.53,-0.50,-1.81,-0.85,-1.22,0.92
50,-9.61,-0.63,0.61,2.99,0.18,0.85
60,-9.66,-0.27,-0.05,-1.83,-1.04,0.98
70,-9.66,-0.10,-1.89,-2.87,-1.65,0.98
80,-9.95,-0.11,-1.02,0.92,-0.73,0.92
90,-9.75,-0.59,1.32,3.36,0.43,0.98
100,-10.09,-0.13,1.33,0.43,-0.43,0.98
110,-9.95,0.02,-0.97,-2.87,-1.77,0.79
120,-9.97,-0.12,-1.85,-1.59,0.00,0.92
130,-9.82,-0.41,1.81,2.62,0.49,0.98
140,-9.84,-0.01,0.38,-1.16,-1.04,0.92
150,-9.76,-0.15,-1.72,-2.93,-2.08,0.73
160,-9.76,-0.02,-1.33,0.06,-0.98,0.92
170,-9.81,-0.66,1.03,3.05,0.49,1.04
180,-10.10,-0.23,1.50,1.28,0.18,0.92
190,-9.36,-0.20,-0.42,-2.01,-1.59,0.79
200,-9.50,-0.35,-0.54,1.77,-0.24,0.79
210,-9.69,-0.76,1.62,2.93,0.67,0.98
220,-9.99,-0.07,0.87,-0.61,-0.55,0.98
230,-9.79,-0.17,-1.43,-2.81,-1.71,1.04
240,-9.66,-0.44,-1.67,-0.55,-1.04,0.98
250,-9.59,-0.53,0.65,2.99,0.12,1.04
260,-9.66,-0.44,-0.10,-1.89,-1.04,0.79
270,-9.53,-0.09,-1.87,-2.38,-1.65,0.67
280,-9.90,0.02,-0.92,1.16,-0.55,0.92
290,-9.72,-0.70,1.39,3.23,0.67,1.04
300,-10.14,-0.13,1.25,0.37,-0.12,1.04
310,-10.00,0.10,-1.01,-2.99,-1.71,0.85
320,-9.93,-0.16,-1.83,-1.40,-1.40,1.04
330,-9.64,-0.43,1.88,2.69,0.67,0.98
340,-9.81,-0.06,0.34,-1.40,-0.92,0.85
350,-9.99,-0.12,-1.77,-3.11,-1.95,0.79
360,-9.87,-0.03,-1.47,0.06,-0.98,0.79
370,-9.83,-0.59,1.12,3.42,0.55,0.73
380,-10.01,-0.24,1.65,1.46,0.12,0.85
390,-9.23,-0.44,-0.46,-2.56,-1.83,0.85
400,-9.32,-0.41,-0.59,1.83,-0.31,0.79
410,-9.75,-0.76,1.74,3.30,0.67,0.85
420,-10.04,-0.07,0.98,-0.43,-0.31,0.85
430,-10.02,-0.18,-1.47,-3.11,-1.77,0.85
440,-9.64,-0.47,-1.84,-0.92,-1.22,0.92
450,-9.52,-0.59,0.55,3.05,0.24,0.98
460,-9.74,-0.34,1.89,-2.14,-0.98,0.79
470,-9.56,-0.16,-1.96,-2.87,-1.65,0.92
480,-10.03,-0.07,-1.05,0.79,-0.49,0.92
490,-9.72,-0.60,1.35,3.30,0.85,0.98
500,-10.16,-0.12,1.44,0.67,-0.06,0.98
510,-9.82,0.04,-0.88,-2.93,-1.77,0.79
520,-9.98,-0.07,-1.95,-1.89,-1.71,0.92
530,-9.79,-0.54,1.88,2.81,0.79,0.98
540,-9.87,-0.02,0.57,-1.16,-0.55,0.79
550,-9.84,-0.23,-1.76,-2.99,-1.71,0.85
560,-9.79,-0.10,-1.56,-0.24,-0.98,0.85
570,-9.73,-0.66,0.99,3.23,0.55,0.92
580,-10.04,-0.17,1.70,1.46,0.31,0.98
590,-9.24,-0.31,-0.35,-2.38,-1.28,0.85
600,-9.28,-0.37,-0.69,1.46,-0.55,0.92
610,-9.67,-0.82,1.65,3.23,0.67,0.98
620,-10.05,-0.08,0.99,-0.18,-0.31,0.98
630,-9.77,-0.06,-1.35,-2.81,-1.65,1.04
640,-9.64,-0.45,-1.77,-0.79,-1.04,1.04
650,-9.66,-0.60,0.53,2.81,0.24,1.10
660,-9.67,-0.39,1.76,2.20,-0.98,0.85
670,-9.58,-0.01,-1.80,-2.56,-1.71,0.85
680,-9.98,-0.06,-1.05,0.79,-0.61,0.92
690,-9.81,-0.60,1.22,3.17,0.67,0.92
700,-10.11,-0.07,1.30,0.43,0.00,0.92
710,-9.98,0.03,-0.87,-2.75,-1.65,0.92
720,-9.98,-0.09,-1.86,-1.28,-1.40,0.79
730,-9.63,-0.55,-0.20,2.75,0.67,0.98
740,-9.90,-0.03,0.46,-1.04,-0.49,0.92
750,-9.72,-0.21,-1.70,-2.81,-1.59,0.92
760,-9.77,-0.01,-1.35,-0.06,-0.92,0.92
770,-9.80,-0.71,0.97,3.23,0.43,0.85
780,-9.98,-0.31,1.51,1.34,0.00,0.98
790,-9.19,-0.33,-0.39,-2.44,-1.40,0.79
800,-9.90,0.00,-0.66,1.77,-0.31,0.85
810,-9.69,-0.77,1.57,3.30,0.67,0.92
820,-10.07,-0.07,0.94,-0.37,-0.43,0.85
830,-9.88,-0.20,-1.41,-2.93,-1.65,0.73
840,-9.69,-0.42,-1.76,-0.73,-1.16,0.98
850,-9.61,-0.53,0.56,2.93,0.24,0.92
860,-9.68,-0.37,1.87,2.08,0.37,0.85
870,-9.52,-0.14,-1.95,-2.62,-1.71,0.98
880,-10.09,0.08,-1.02,0.85,-0.67,0.98
890,-9.75,-0.67,1.32,3.17,0.67,0.85
900,-10.17,-0.10,1.34,0.49,-0.12,0.85
910,-9.83,0.06,-0.90,-3.05,-1.65,0.73
920,-9.96,-0.07,-1.90,-1.40,-1.53,0.73
930,-9.68,-0.49,-0.26,2.38,0.92,0.98
940,-9.83,-0.04,0.54,-1.16,-0.67,0.85
950,-9.98,-0.14,-1.75,-3.11,-1.83,0.85
960,-9.83,-0.15,-1.57,-0.06,-1.04,0.92
970,-9.76,-0.65,1.01,3.48,0.43,0.98
980,-9.97,-0.23,1.70,1.65,0.31,1.04
990,-9.04,-0.44,-0.39,-2.50,-1.40,0.92
