timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,-0.42,4.24,-3.64,-0.11,-0.03,-1.11
9,-0.68,3.34,-2.60,-0.09,-0.03,-1.09
18,-1.79,3.77,2.87,-0.08,0.04,-1.09
27,-0.43,5.29,-2.06,-0.03,0.20,-1.10
36,1.12,4.40,-4.36,-0.07,0.02,-1.08
45,-3.11,6.65,-1.97,-0.12,-0.00,-1.13
54,0.54,2.85,-0.54,-0.08,-0.05,-1.09
63,-1.13,3.80,0.14,-0.03,0.16,-1.09
72,-0.96,3.56,-1.96,-0.07,0.11,-1.10
81,0.76,4.02,-4.44,-0.10,-0.02,-1.11
90,-1.51,3.85,-0.53,-0.11,-0.10,-1.07
99,-3.06,4.65,2.04,-0.07,0.12,-1.11
108,1.29,3.25,-2.77,-0.03,0.13,-1.06
117,0.19,4.31,-3.96,-0.07,0.04,-1.09
126,-2.10,5.76,-0.72,-0.13,-0.05,-1.12
135,0.47,2.55,-0.19,-0.08,-0.01,-1.08
144,-1.40,3.10,1.06,-0.04,0.15,-1.09
153,0.49,3.05,-2.56,-0.06,0.10,-1.09
162,1.18,3.50,-4.60,-0.08,-0.01,-1.11
171,-2.23,5.77,1.81,-0.13,-0.09,-1.11
180,-0.14,4.39,0.57,-0.07,0.10,-1.10
189,1.23,3.51,-2.41,-0.03,0.11,-1.07
198,-1.88,5.36,-2.85,-0.08,0.04,-1.10
207,1.86,2.21,-3.12,-0.13,-0.12,-1.11
216,-1.13,3.54,2.26,-0.07,0.04,-1.09
225,-2.67,4.48,1.33,-0.06,0.11,-1.09
234,0.38,4.09,-4.53,-0.06,0.12,-1.08
243,0.10,2.26,-2.86,-0.09,-0.08,-1.09
252,-2.45,4.84,1.28,-0.12,-0.00,-1.12
261,0.48,4.24,-0.06,-0.06,0.07,-1.08
270,-2.37,5.61,-1.43,-0.04,0.15,-1.07
279,-1.39,4.92,-2.91,-0.10,0.01,-1.10
288,0.63,1.78,-3.61,-0.11,-0.08,-1.10
297,-2.10,4.36,2.83,-0.08,0.03,-1.09
306,-2.52,5.61,0.14,-0.07,0.15,-1.10
315,0.72,4.40,-4.70,-0.06,0.08,-1.10
324,-2.97,5.02,-1.55,-0.10,-0.11,-1.08
333,-1.17,3.73,0.25,-0.11,0.02,-1.13
342,0.45,3.90,-0.68,-0.04,0.07,-1.06
351,-2.11,4.84,-1.26,-0.05,0.16,-1.11
360,-0.38,3.94,-3.76,-0.11,-0.02,-1.10
369,-0.34,2.63,-3.23,-0.08,-0.02,-1.10
